27.0,135,329,400
27.0,136,328,400
27.0,137,328,400
27.0,138,328,400
27.0,139,328,400
27.0,140,328,400
27.0,141,327,400
27.0,142,327,400
27.0,143,327,400
27.0,144,327,400
27.0,145,326,400
27.0,146,326,400
27.0,147,326,400
27.0,148,326,400
27.0,149,326,400
27.0,150,326,400
27.0,151,325,400
27.0,152,325,400
27.0,153,325,400
27.0,154,325,400
27.0,155,325,400
27.0,156,325,400
27.0,157,324,400
27.0,158,324,400
27.0,159,324,400
27.0,160,324,400
27.0,161,324,400
27.0,162,324,400
27.0,163,323,400
27.0,164,323,400
27.0,165,323,400
27.0,166,323,400
27.0,167,323,400
27.0,168,323,400
27.0,169,323,400
27.0,170,322,400
27.0,171,322,400
27.0,172,322,400
27.0,173,322,400
27.0,174,321,400
27.0,175,321,400
27.0,176,321,400
27.0,177,321,400
27.0,178,321,400
27.0,179,320,400
27.0,180,320,400
27.0,181,320,400
27.0,182,320,400
27.0,183,319,400
27.0,184,319,400
27.0,185,319,400
27.0,186,319,400
27.0,187,319,400
27.0,188,319,400
27.0,189,318,400
27.0,190,318,400
27.0,191,318,400
27.0,192,318,400
27.0,193,318,400
27.0,194,317,400
27.0,195,317,400
27.0,196,317,400
27.0,197,317,400
27.0,198,317,400
27.0,199,317,400
27.0,200,317,400
27.0,201,317,400
27.0,202,316,400
27.0,203,316,400
27.0,204,316,400
27.0,205,316,400
27.0,206,316,400
27.0,207,316,400
27.0,208,316,400
27.0,209,316,400
27.0,210,316,400
27.0,211,316,400
27.0,212,316,400
27.0,213,315,400
27.0,214,315,400
27.0,215,315,400
27.0,216,315,400
27.0,217,315,400
27.0,218,315,400
27.0,219,314,400
27.0,220,314,400
27.0,221,314,400
27.0,222,314,400
27.0,223,314,400
27.0,224,314,400
27.0,225,314,400
27.0,226,313,400
27.0,227,313,400
27.0,228,313,400
27.0,229,313,400
27.0,230,313,400
27.0,231,313,400
27.0,232,312,400
27.0,233,312,400
27.0,234,312,400
27.0,235,312,400
27.0,236,312,400
27.0,237,312,400
27.0,238,311,400
27.0,239,311,400
27.0,240,311,400
27.0,241,311,400
27.0,242,311,400
27.0,243,311,400
27.0,244,311,400
27.0,245,311,400
27.0,246,311,400
27.0,247,310,400
27.0,248,310,400
27.0,249,310,400
27.0,250,310,400
27.0,251,310,400
27.0,252,309,400
27.0,253,309,400
27.0,254,309,400
27.0,255,309,400
27.0,256,309,400
27.0,257,309,400
27.0,258,309,400
27.0,259,308,400
27.0,260,308,400
27.0,261,308,400
27.0,262,308,400
27.0,263,308,400
27.0,264,307,400
27.0,265,307,400
27.0,266,307,400
27.0,267,307,400
27.0,268,307,400
27.0,269,307,400
27.0,270,307,400
27.0,271,306,400
27.0,272,306,400
27.0,273,306,400
27.0,274,306,400
27.0,275,306,400
27.0,276,306,400
27.0,277,306,400
27.0,278,306,400
27.0,279,306,400
27.0,280,305,400
27.0,281,305,400
27.0,282,305,400
27.0,283,305,400
27.0,284,305,400
27.0,285,305,400
27.0,286,305,400
27.0,287,304,400
27.0,288,304,400
27.0,289,304,400
27.0,290,304,400
27.0,291,304,400
27.0,292,304,400
27.0,293,304,400
27.0,294,304,400
27.0,295,304,400
27.0,296,304,400
27.0,297,303,400
27.0,298,303,400
27.0,299,303,400
27.0,300,303,400
27.0,301,303,400
27.0,302,303,400
27.0,303,303,400
27.0,304,303,400
27.0,305,303,400
27.0,306,303,400
27.0,307,303,400
27.0,308,303,400
27.0,309,302,400
27.0,310,302,400
27.0,311,302,400
27.0,312,302,400
27.0,313,302,400
27.0,314,302,400
27.0,315,302,400
27.0,316,302,400
27.0,317,302,400
27.0,318,302,400
27.0,319,302,400
27.0,320,302,400
27.0,321,302,400
27.0,322,302,400
27.0,323,302,400
27.0,324,301,400
27.0,325,301,400
27.0,326,301,400
27.0,327,301,400
27.0,328,301,400
27.0,329,301,400
27.0,330,301,400
27.0,331,301,400
27.0,332,301,400
27.0,333,301,400
27.0,334,301,400
27.0,335,301,400
27.0,336,301,400
27.0,337,301,400
27.0,338,301,400
27.0,339,301,400
27.0,340,301,400
27.0,341,300,400
27.0,342,300,400
27.0,343,300,400
27.0,344,300,400
27.0,345,300,400
27.0,346,300,400
27.0,347,299,400
27.0,348,299,400
27.0,349,299,400
27.0,350,299,400
27.0,351,298,400
27.0,352,298,400
27.0,353,298,400
27.0,354,298,400
27.0,355,298,400
27.0,356,298,400
27.0,357,297,400
27.0,358,297,400
27.0,359,297,400
27.0,360,297,400
27.0,361,296,400
27.0,362,296,400
27.0,363,296,400
27.0,364,296,400
27.0,365,296,400
27.0,366,295,400
27.0,367,295,400
27.0,368,295,400
27.0,369,295,400
27.0,370,295,400
27.0,371,295,400
27.0,372,295,400
27.0,373,294,400
27.0,374,294,400
27.0,375,294,400
27.0,376,294,400
27.0,377,294,400
27.0,378,294,400
27.0,379,293,400
27.0,380,293,400
27.0,381,293,400
27.0,382,293,400
27.0,383,293,400
27.0,384,293,400
27.0,385,293,400
27.0,386,293,400
27.0,387,292,400
27.0,388,292,400
27.0,389,292,400
27.0,390,292,400
27.0,391,292,400
27.0,392,292,400
27.0,393,291,400
27.0,394,291,400
27.0,395,291,400
27.0,396,291,400
27.0,397,291,400
27.0,398,291,400
27.0,399,290,400
27.0,400,290,400
27.0,401,290,400
27.0,402,290,400
27.0,403,290,400
27.0,404,290,400
27.0,405,290,400
27.0,406,290,400
27.0,407,290,400
27.0,408,289,400
27.0,409,289,400
27.0,410,289,400
27.0,411,289,400
27.0,412,289,400
27.0,413,289,400
27.0,414,289,400
27.0,415,289,400
27.0,416,289,400
27.0,417,289,400
27.0,418,289,400
27.0,419,289,400
27.0,420,288,400
27.0,421,288,400
27.0,422,288,400
27.0,423,288,400
27.0,424,288,400
27.0,425,288,400
27.0,426,288,400
27.0,427,288,400
27.0,428,288,400
27.0,429,287,400
27.0,430,287,400
27.0,431,287,400
27.0,432,287,400
27.0,433,287,400
27.0,434,287,400
27.0,435,287,400
27.0,436,287,400
27.0,437,287,400
27.0,438,287,400
27.0,439,287,400
27.0,440,286,400
27.0,441,286,400
27.0,442,286,400
27.0,443,286,400
27.0,444,286,400
27.0,445,286,400
27.0,446,286,400
27.0,447,286,400
27.0,448,286,400
27.0,449,286,400
27.0,450,285,400
27.0,451,285,400
27.0,452,285,400
27.0,453,285,400
27.0,454,285,400
27.0,455,285,400
27.0,456,285,400
27.0,457,285,400
27.0,458,285,400
27.0,459,285,400
27.0,460,285,400
27.0,461,285,400
27.0,462,285,400
27.0,463,285,400
27.0,464,285,400
27.0,465,285,400
27.0,466,284,400
27.0,467,284,400
27.0,468,284,400
27.0,469,284,400
27.0,470,284,400
27.0,471,284,400
27.0,472,284,400
27.0,473,284,400
27.0,474,284,400
27.0,475,284,400
27.0,476,284,400
27.0,477,284,400
27.0,478,284,400
27.0,479,284,400
27.0,480,283,400
27.0,481,283,400
27.0,482,283,400
27.0,483,283,400
27.0,484,283,400
27.0,485,283,400
27.0,486,283,400
27.0,487,283,400
27.0,488,283,400
27.0,489,283,400
27.0,490,283,400
27.0,491,283,400
27.0,492,283,400
27.0,493,283,400
27.0,494,283,400
27.0,495,283,400
27.0,496,282,400
27.0,497,282,400
27.0,498,282,400
27.0,499,282,400
27.0,500,282,400
27.0,501,282,400
27.0,502,282,400
27.0,503,282,400
27.0,504,282,400
27.0,505,282,400
27.0,506,282,400
27.0,507,282,400
27.0,508,282,400
27.0,509,282,400
27.0,510,282,400
27.0,511,282,400
27.0,512,281,400
27.0,513,281,400
27.0,514,281,400
27.0,515,281,400
27.0,516,281,400
27.0,517,281,400
27.0,518,281,400
27.0,519,281,400
27.0,520,281,400
27.0,521,281,400
27.0,522,281,400
27.0,523,281,400
27.0,524,281,400
27.0,525,281,400
27.0,526,281,400
27.0,527,281,400
27.0,528,281,400
27.0,529,280,400
27.0,530,280,400
27.0,531,280,400
27.0,532,280,400
27.0,533,280,400
27.0,534,280,400
27.0,535,280,400
27.0,536,280,400
27.0,537,280,400
27.0,538,280,400
27.0,539,280,400
27.0,540,280,400
27.0,541,280,400
27.0,542,280,400
27.0,543,280,400
27.0,544,280,400
27.0,545,280,400
27.0,546,280,400
27.0,547,280,400
27.0,548,280,400
27.0,549,280,400
27.0,550,280,400
27.0,551,280,400
27.0,552,280,400
27.0,553,280,400
27.0,554,280,400
27.0,555,280,400
27.0,556,280,400
27.0,557,279,400
27.0,558,279,400
27.0,559,279,400
27.0,560,279,400
27.0,561,279,400
27.0,562,279,400
27.0,563,279,400
27.0,564,279,400
27.0,565,279,400
27.0,566,279,400
27.0,567,279,400
27.0,568,279,400
27.0,569,279,400
27.0,570,279,400
27.0,571,279,400
27.0,572,279,400
27.0,573,279,400
27.0,574,279,400
27.0,575,279,400
27.0,576,279,400
27.0,577,279,400
27.0,578,279,400
27.0,579,279,400
27.0,580,279,400
27.0,581,279,400
27.0,582,278,400
27.0,583,278,400
27.0,584,278,400
27.0,585,278,400
27.0,586,278,400
27.0,587,278,400
27.0,588,278,400
27.0,589,278,400
27.0,590,278,400
27.0,591,278,400
27.0,592,278,400
27.0,593,278,400
27.0,594,278,400
27.0,595,278,400
27.0,596,278,400
27.0,597,278,400
27.0,598,278,400
27.0,599,278,400
27.0,600,278,400
27.0,601,278,400
27.0,602,278,400
27.0,603,278,400
27.0,604,278,400
27.0,605,278,400
27.0,606,277,400
27.0,607,277,400
27.0,608,277,400
27.0,609,277,400
27.0,610,277,400
27.0,611,277,400
27.0,612,277,400
27.0,613,277,400
27.0,614,277,400
27.0,615,277,400
27.0,616,277,400
27.0,617,277,400
27.0,618,277,400
27.0,619,277,400
27.0,620,277,400
27.0,621,277,400
27.0,622,277,400
27.0,623,277,400
27.0,624,277,400
27.0,625,276,400
27.0,626,276,400
27.0,627,276,400
27.0,628,276,400
27.0,629,276,400
27.0,630,276,400
27.0,631,276,400
27.0,632,276,400
27.0,633,276,400
27.0,634,276,400
27.0,635,276,400
27.0,636,276,400
27.0,637,276,400
27.0,638,276,400
27.0,639,276,400
27.0,640,276,400
27.0,641,276,400
27.0,642,276,400
27.0,643,276,400
27.0,644,276,400
27.0,645,276,400
27.0,646,276,400
27.0,647,276,400
27.0,648,276,400
27.0,649,276,400
27.0,650,276,400
27.0,651,276,400
27.0,652,276,400
27.0,653,276,400
27.0,654,276,400
27.0,655,275,400
27.0,656,275,400
27.0,657,275,400
27.0,658,275,400
27.0,659,275,400
27.0,660,275,400
27.0,661,275,400
27.0,662,275,400
27.0,663,275,400
27.0,664,275,400
27.0,665,275,400
27.0,666,275,400
27.0,667,275,400
27.0,668,275,400
27.0,669,275,400
27.0,670,275,400
27.0,671,275,400
27.0,672,275,400
27.0,673,275,400
27.0,674,275,400
27.0,675,275,400
27.0,676,275,400
27.0,677,275,400
27.0,678,275,400
27.0,679,275,400
27.0,680,275,400
27.0,681,275,400
27.0,682,275,400
27.0,683,275,400
27.0,684,275,400
27.0,685,275,400
27.0,686,275,400
27.0,687,275,400
27.0,688,275,400
27.0,689,275,400
27.0,690,275,400
27.0,691,275,400
27.0,692,275,400
27.0,693,275,400
27.0,694,275,400
27.0,695,275,400
27.0,696,275,400
27.0,697,275,400
27.0,698,274,400
27.0,699,274,400
27.0,700,274,400
27.0,701,274,400
27.0,702,274,400
27.0,703,274,400
27.0,704,274,400
27.0,705,274,400
27.0,706,274,400
27.0,707,274,400
27.0,708,274,400
27.0,709,274,400
27.0,710,274,400
27.0,711,274,400
27.0,712,274,400
27.0,713,274,400
27.0,714,274,400
27.0,715,274,400
27.0,716,274,400
27.0,717,274,400
27.0,718,274,400
27.0,719,274,400
27.0,720,274,400
27.0,721,274,400
27.0,722,274,400
27.0,723,274,400
27.0,724,274,400
27.0,725,274,400
27.0,726,274,400
27.0,727,274,400
27.0,728,274,400
27.0,729,274,400
27.0,730,274,400
27.0,731,274,400
27.0,732,274,400
27.0,733,273,400
27.0,734,273,400
27.0,735,273,400
27.0,736,273,400
27.0,737,272,400
27.0,738,272,400
27.0,739,272,400
27.0,740,272,400
27.0,741,271,400
27.0,742,271,400
27.0,743,271,400
27.0,744,271,400
27.0,745,270,400
27.0,746,270,400
27.0,747,270,400
27.0,748,270,400
27.0,749,270,400
27.0,750,270,400
27.0,751,269,400
27.0,752,269,400
27.0,753,269,400
27.0,754,268,400
27.0,755,268,400
27.0,756,268,400
27.0,757,268,400
27.0,758,268,400
27.0,759,267,400
27.0,760,267,400
27.0,761,267,400
27.0,762,267,400
27.0,763,267,400
27.0,764,267,400
27.0,765,267,400
27.0,766,266,400
27.0,767,266,400
27.0,768,266,400
27.0,769,266,400
27.0,770,265,400
27.0,771,265,400
27.0,772,265,400
27.0,773,265,400
27.0,774,264,400
27.0,775,264,400
27.0,776,264,400
27.0,777,264,400
27.0,778,264,400
27.0,779,264,400
27.0,780,263,400
27.0,781,263,400
27.0,782,262,400
27.0,783,262,400
27.0,784,262,400
27.0,785,262,400
27.0,786,261,400
27.0,787,261,400
27.0,788,261,400
27.0,789,260,400
27.0,790,260,400
27.0,791,260,400
27.0,792,260,400
27.0,793,260,400
27.0,794,260,400
27.0,795,259,400
27.0,796,259,400
27.0,797,259,400
27.0,798,259,400
27.0,799,259,400
27.0,800,259,400
27.0,801,259,400
27.0,802,258,400
27.0,803,258,400
27.0,804,258,400
27.0,805,257,400
27.0,806,257,400
27.0,807,257,400
27.0,808,257,400
27.0,809,257,400
27.0,810,257,400
27.0,811,257,400
27.0,812,256,400
27.0,813,256,400
27.0,814,256,400
27.0,815,256,400
27.0,816,256,400
27.0,817,256,400
27.0,818,256,400
27.0,819,255,400
27.0,820,255,400
27.0,821,255,400
27.0,822,255,400
27.0,823,255,400
27.0,824,255,400
27.0,825,255,400
27.0,826,254,400
27.0,827,254,400
27.0,828,254,400
27.0,829,254,400
27.0,830,253,400
27.0,831,253,400
27.0,832,253,400
27.0,833,254,400
27.0,834,254,400
27.0,835,254,400
27.0,836,254,400
27.0,837,254,400
27.0,838,254,400
27.0,839,254,400
27.0,840,254,400
27.0,841,254,400
27.0,842,253,400
27.0,843,253,400
27.0,844,253,400
27.0,845,253,400
27.0,846,253,400
27.0,847,253,400
27.0,848,253,400
27.0,849,252,400
27.0,850,252,400
27.0,851,252,400
27.0,852,252,400
27.0,853,252,400
27.0,854,251,400
27.0,855,251,400
27.0,856,251,400
27.0,857,251,400
27.0,858,251,400
27.0,859,250,400
27.0,860,250,400
27.0,861,250,400
27.0,862,250,400
27.0,863,250,400
27.0,864,250,400
27.0,865,250,400
27.0,866,249,400
27.0,867,249,400
27.0,868,249,400
27.0,869,249,400
27.0,870,249,400
27.0,871,249,400
27.0,872,249,400
27.0,873,248,400
27.0,874,248,400
27.0,875,248,400
27.0,876,248,400
27.0,877,248,400
27.0,878,248,400
27.0,879,248,400
27.0,880,248,400
27.0,881,248,400
27.0,882,248,400
27.0,883,247,400
27.0,884,247,400
27.0,885,247,400
27.0,886,247,400
27.0,887,247,400
27.0,888,246,400
27.0,889,246,400
27.0,890,246,400
27.0,891,246,400
27.0,892,246,400
27.0,893,246,400
27.0,894,246,400
27.0,895,246,400
27.0,896,245,400
27.0,897,245,400
27.0,898,245,400
27.0,899,245,400
27.0,900,245,400
27.0,901,245,400
27.0,902,245,400
27.0,903,245,400
27.0,904,245,400
27.0,905,244,400
27.0,906,244,400
27.0,907,244,400
27.0,908,244,400
27.0,909,244,400
27.0,910,243,400
27.0,911,243,400
27.0,912,243,400
27.0,913,243,400
27.0,914,243,400
27.0,915,243,400
27.0,916,243,400
27.0,917,243,400
27.0,918,243,400
27.0,919,243,400
27.0,920,243,400
27.0,921,243,400
27.0,922,242,400
27.0,923,242,400
27.0,924,242,400
27.0,925,242,400
27.0,926,241,400
27.0,927,241,400
27.0,928,241,400
27.0,929,241,400
27.0,930,241,400
27.0,931,241,400
27.0,932,241,400
27.0,933,241,400
27.0,934,241,400
27.0,935,240,400
27.0,936,240,400
27.0,937,240,400
27.0,938,240,400
27.0,939,240,400
27.0,940,240,400
27.0,941,240,400
27.0,942,240,400
27.0,943,240,400
27.0,944,239,400
27.0,945,239,400
27.0,946,239,400
27.0,947,239,400
27.0,948,239,400
27.0,949,239,400
27.0,950,239,400
27.0,951,240,400
27.0,952,240,400
27.0,953,240,400
27.0,954,240,400
27.0,955,239,400
27.0,956,239,400
27.0,957,239,400
27.0,958,239,400
27.0,959,239,400
27.0,960,239,400
27.0,961,239,400
27.0,962,239,400
27.0,963,239,400
27.0,964,240,400
27.0,965,240,400
27.0,966,240,400
27.0,967,240,400
27.0,968,240,400
27.0,969,240,400
27.0,970,240,400
27.0,971,240,400
27.0,972,240,400
27.0,973,240,400
27.0,974,239,400
27.0,975,239,400
27.0,976,239,400
27.0,977,239,400
27.0,978,239,400
27.0,979,239,400
27.0,980,239,400
27.0,981,239,400
27.0,982,239,400
27.0,983,238,400
27.0,984,238,400
27.0,985,238,400
27.0,986,238,400
27.0,987,238,400
27.0,988,238,400
27.0,989,238,400
27.0,990,238,400
27.0,991,238,400
27.0,992,237,400
27.0,993,237,400
27.0,994,237,400
27.0,995,237,400
27.0,996,237,400
27.0,997,237,400
27.0,998,237,400
27.0,999,237,400
27.0,1000,237,400
27.0,1001,236,400
27.0,1002,236,400
27.0,1003,236,400
27.0,1004,236,400
27.0,1005,236,400
27.0,1006,236,400
27.0,1007,236,400
27.0,1008,236,400
27.0,1009,236,400
27.0,1010,236,400
27.0,1011,236,400
27.0,1012,235,400
27.0,1013,235,400
27.0,1014,235,400
27.0,1015,235,400
27.0,1016,235,400
27.0,1017,235,400
27.0,1018,235,400
27.0,1019,235,400
27.0,1020,235,400
27.0,1021,235,400
27.0,1022,234,400
27.0,1023,234,400
27.0,1024,234,400
27.0,1025,234,400
27.0,1026,234,400
27.0,1027,234,400
27.0,1028,234,400
27.0,1029,233,400
27.0,1030,233,400
27.0,1031,233,400
27.0,1032,233,400
27.0,1033,233,400
27.0,1034,233,400
27.0,1035,233,400
27.0,1036,233,400
27.0,1037,233,400
27.0,1038,233,400
27.0,1039,233,400
27.0,1040,233,400
27.0,1041,232,400
27.0,1042,232,400
27.0,1043,232,400
27.0,1044,232,400
27.0,1045,232,400
27.0,1046,232,400
27.0,1047,232,400
27.0,1048,232,400
27.0,1049,232,400
27.0,1050,232,400
27.0,1051,232,400
27.0,1052,232,400
27.0,1053,231,400
27.0,1054,231,400
27.0,1055,231,400
27.0,1056,231,400
27.0,1057,231,400
27.0,1058,231,400
27.0,1059,231,400
27.0,1060,231,400
27.0,1061,231,400
27.0,1062,231,400
27.0,1063,230,400
27.0,1064,230,400
27.0,1065,230,400
27.0,1066,230,400
27.0,1067,230,400
27.0,1068,230,400
27.0,1069,230,400
27.0,1070,230,400
27.0,1071,230,400
27.0,1072,230,400
27.0,1073,229,400
27.0,1074,229,400
27.0,1075,229,400
27.0,1076,229,400
27.0,1077,229,400
27.0,1078,229,400
27.0,1079,229,400
27.0,1080,229,400
27.0,1081,229,400
27.0,1082,229,400
27.0,1083,229,400
27.0,1084,229,400
27.0,1085,229,400
27.0,1086,228,400
27.0,1087,228,400
27.0,1088,228,400
27.0,1089,228,400
27.0,1090,228,400
27.0,1091,228,400
27.0,1092,228,400
27.0,1093,228,400
27.0,1094,228,400
27.0,1095,228,400
27.0,1096,228,400
27.0,1097,229,400
27.0,1098,229,400
27.0,1099,229,400
27.0,1100,229,400
27.0,1101,228,400
27.0,1102,228,400
27.0,1103,228,400
27.0,1104,228,400
27.0,1105,228,400
27.0,1106,228,400
27.0,1107,228,400
27.0,1108,228,400
27.0,1109,228,400
27.0,1110,228,400
27.0,1111,228,400
27.0,1112,228,400
27.0,1113,227,400
27.0,1114,227,400
27.0,1115,227,400
27.0,1116,227,400
27.0,1117,227,400
27.0,1118,227,400
27.0,1119,227,400
27.0,1120,227,400
27.0,1121,226,400
27.0,1122,226,400
27.0,1123,226,400
27.0,1124,226,400
27.0,1125,226,400
27.0,1126,226,400
27.0,1127,226,400
27.0,1128,226,400
27.0,1129,226,400
27.0,1130,226,400
27.0,1131,226,400
27.0,1132,226,400
27.0,1133,226,400
27.0,1134,226,400
27.0,1135,226,400
27.0,1136,226,400
27.0,1137,225,400
27.0,1138,225,400
27.0,1139,225,400
27.0,1140,225,400
27.0,1141,225,400
27.0,1142,225,400
27.0,1143,225,400
27.0,1144,225,400
27.0,1145,225,400
27.0,1146,224,400
27.0,1147,224,400
27.0,1148,224,400
27.0,1149,224,400
27.0,1150,224,400
27.0,1151,224,400
27.0,1152,224,400
27.0,1153,224,400
27.0,1154,224,400
27.0,1155,224,400
27.0,1156,224,400
27.0,1157,224,400
27.0,1158,224,400
27.0,1159,224,400
27.0,1160,224,400
27.0,1161,224,400
27.0,1162,224,400
27.0,1163,224,400
27.0,1164,224,400
27.0,1165,224,400
27.0,1166,224,400
27.0,1167,224,400
27.0,1168,224,400
27.0,1169,223,400
27.0,1170,223,400
27.0,1171,223,400
27.0,1172,223,400
27.0,1173,223,400
27.0,1174,223,400
27.0,1175,223,400
27.0,1176,223,400
27.0,1177,223,400
27.0,1178,223,400
27.0,1179,223,400
27.0,1180,223,400
27.0,1181,222,400
27.0,1182,223,400
27.0,1183,223,400
27.0,1184,223,400
27.0,1185,223,400
27.0,1186,223,400
27.0,1187,223,400
27.0,1188,223,400
27.0,1189,223,400
27.0,1190,223,400
27.0,1191,223,400
27.0,1192,223,400
27.0,1193,223,400
27.0,1194,223,400
27.0,1195,223,400
27.0,1196,223,400
27.0,1197,223,400
27.0,1198,223,400
27.0,1199,222,400
27.0,1200,222,400
27.0,1201,222,400
27.0,1202,222,400
27.0,1203,222,400
27.0,1204,222,400
27.0,1205,222,400
27.0,1206,222,400
27.0,1207,222,400
27.0,1208,222,400
27.0,1209,222,400
27.0,1210,222,400
27.0,1211,222,400
27.0,1212,222,400
27.0,1213,222,400
27.0,1214,222,400
27.0,1215,221,400
27.0,1216,221,400
27.0,1217,221,400
27.0,1218,221,400
27.0,1219,221,400
27.0,1220,221,400
27.0,1221,222,400
27.0,1222,222,400
27.0,1223,222,400
27.0,1224,222,400
27.0,1225,222,400
27.0,1226,221,400
27.0,1227,221,400
27.0,1228,221,400
27.0,1229,221,400
27.0,1230,221,400
27.0,1231,221,400
27.0,1232,221,400
27.0,1233,221,400
27.0,1234,221,400
27.0,1235,222,400
27.0,1236,221,400
27.0,1237,221,400
27.0,1238,221,400
27.0,1239,221,400
27.0,1240,221,400
27.0,1241,221,400
27.0,1242,221,400
27.0,1243,221,400
27.0,1244,221,400
27.0,1245,221,400
27.0,1246,221,400
27.0,1247,221,400
27.0,1248,221,400
27.0,1249,221,400
27.0,1250,221,400
27.0,1251,221,400
27.0,1252,221,400
27.0,1253,221,400
27.0,1254,221,400
27.0,1255,220,400
27.0,1256,220,400
27.0,1257,221,400
27.0,1258,221,400
27.0,1259,221,400
27.0,1260,221,400
27.0,1261,221,400
27.0,1262,221,400
27.0,1263,221,400
27.0,1264,221,400
27.0,1265,221,400
27.0,1266,221,400
27.0,1267,221,400
27.0,1268,221,400
27.0,1269,220,400
27.0,1270,220,400
27.0,1271,220,400
27.0,1272,220,400
27.0,1273,220,400
27.0,1274,220,400
27.0,1275,220,400
27.0,1276,220,400
27.0,1277,220,400
27.0,1278,220,400
27.0,1279,220,400
27.0,1280,220,400
27.0,1281,220,400
27.0,1282,219,400
27.0,1283,219,400
27.0,1284,219,400
27.0,1285,219,400
27.0,1286,219,400
27.0,1287,219,400
27.0,1288,219,400
27.0,1289,219,400
27.0,1290,219,400
27.0,1291,219,400
27.0,1292,219,400
27.0,1293,219,400
27.0,1294,219,400
27.0,1295,219,400
27.0,1296,219,400
27.0,1297,219,400
27.0,1298,219,400
27.0,1299,219,400
27.0,1300,219,400
27.0,1301,218,400
27.0,1302,218,400
27.0,1303,218,400
27.0,1304,218,400
27.0,1305,218,400
27.0,1306,218,400
27.0,1307,218,400
27.0,1308,218,400
27.0,1309,218,400
27.0,1310,218,400
27.0,1311,218,400
27.0,1312,218,400
27.0,1313,218,400
27.0,1314,218,400
27.0,1315,218,400
27.0,1316,218,400
27.0,1317,218,400
27.0,1318,218,400
27.0,1319,217,400
27.0,1320,217,400
27.0,1321,217,400
27.0,1322,217,400
27.0,1323,217,400
27.0,1324,217,400
27.0,1325,217,400
27.0,1326,218,400
27.0,1327,219,400
27.0,1328,219,400
27.0,1329,219,400
27.0,1330,219,400
27.0,1331,218,400
27.0,1332,218,400
27.0,1333,218,400
27.0,1334,218,400
27.0,1335,218,400
27.0,1336,218,400
27.0,1337,218,400
27.0,1338,218,400
27.0,1339,218,400
27.0,1340,218,400
27.0,1341,218,400
27.0,1342,218,400
27.0,1343,218,400
27.0,1344,218,400
27.0,1345,218,400
27.0,1346,218,400
27.0,1347,218,400
27.0,1348,218,400
27.0,1349,218,400
27.0,1350,218,400
27.0,1351,218,400
27.0,1352,218,400
27.0,1353,218,400
27.0,1354,218,400
27.0,1355,218,400
27.0,1356,218,400
27.0,1357,218,400
27.0,1358,218,400
27.0,1359,218,400
27.0,1360,218,400
27.0,1361,218,400
27.0,1362,218,400
